content_id,title,url,subscribers,reviews,lectures,level,duration,main_topics
615600,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams,https://www.udemy.com/sensitivity-and-scenario-analysis-in-capital-budgeting/,2185,3,13,All Levels,2.0,Business Finance
799434,"Economics:   Competition, Elasticity, a little Game Theory",https://www.udemy.com/micro-econ-game-theory/,1008,14,42,All Levels,6.0,Business Finance
1088656,Quantitative Trading Analysis with Python,https://www.udemy.com/quantitative-trading-analysis-with-python/,256,17,49,All Levels,5.5,Business Finance
674354,Invest Like a Pro!,https://www.udemy.com/mastering-darvas-trade-like-a-pro-on-the-stock-market/,1173,22,15,Beginner Level,2.5,Business Finance
1187758,Options Trading Essentials: The ULTIMATE Guides,https://www.udemy.com/options-trading-essentials/,1352,6,20,All Levels,4.0,Business Finance
548764,ACCA FA1 Recording Financial Transactions,https://www.udemy.com/acca-fa1-recording-financial-transactions/,49,8,27,Beginner Level,3.5,Business Finance
410576,CFA® Level 1 2014 – Portfolio Management,https://www.udemy.com/portfolio-management-cfa-level-1/,124,2,10,All Levels,2.0,Business Finance
501384,Essentials Of Swing Trading Stocks,https://www.udemy.com/essentials-of-swing-trading/,105,9,5,All Levels,1.0,Business Finance
59725,Small Business and Managerial Accounting Training Tutorial,https://www.udemy.com/small-business-and-managerial-accounting-training-tutorial/,117,3,71,Beginner Level,3.5,Business Finance
47504,Use Crowdfunding Effectively With Indiegogo and Kickstarter,https://www.udemy.com/learncrowdfunding/,6533,32,9,All Levels,2.0,Business Finance
1257502,The Complete Litecoin Crypto Currency Bootcamp,https://www.udemy.com/the-complete-litecoin-crypto-currency-bootcamp/,7,3,24,All Levels,1.0,Business Finance
304426,Bank Reconciliation & VAT on Excel,https://www.udemy.com/bank-reconciliation-vat-on-excel/,30,5,19,All Levels,1.5,Business Finance
581598,Commodity Futures Day Trading Strategies,https://www.udemy.com/futures-day-trade-course/,91,5,28,All Levels,5.0,Business Finance
328842,Learn to invest in the Stock Market,https://www.udemy.com/learn-to-invest-in-the-stock-market/,28,5,14,Beginner Level,1.0,Business Finance
541824,FX Commodity Chart Trading Patterns for Success,https://www.udemy.com/fx-commodity-chart-patterns-mt4-platform/,83,10,15,All Levels,2.5,Business Finance
103144,Forex Elite Trading,https://www.udemy.com/elite-forex-trading-system-beginners-to-intermediate-traders/,623,7,22,All Levels,6.0,Business Finance
937150,How to Invest in Startups - Expert Reveals Winning Secrets.,https://www.udemy.com/how-to-invest-in-startups/,1625,5,145,All Levels,8.5,Business Finance
1215926,Kickstarter success in 5 easy steps,https://www.udemy.com/kickstarter-success-in-5-easy-steps/,0,0,12,All Levels,0.5166666666666666,Business Finance
1035638,Understanding Financial Statements,https://www.udemy.com/understanding-financial-statements/,0,0,10,All Levels,1.0,Business Finance
1249146,Planning and Executing a Financial Statement Audit,https://www.udemy.com/planning-executing-financial-statement-audit/,0,0,9,Intermediate Level,2.0,Business Finance
1233894,The Latest Updates 2016 Financial Accounting Standards Board,https://www.udemy.com/2016-fasb-updates/,1,0,9,Intermediate Level,2.0,Business Finance
975910,How to achieve personal transformation,https://www.udemy.com/learnhowtocreatewealth/,0,0,10,All Levels,0.5333333333333333,Business Finance
1221942,Basic Bookkeeping,https://www.udemy.com/basic-bookkeeping-course/,0,0,12,Beginner Level,0.7333333333333333,Business Finance
1169196,"Credit concepts and checklist for bankers, credit analyst",https://www.udemy.com/credit-concepts-and-checklist-for-bankers-credit-analyst/,0,0,10,Beginner Level,2.5,Business Finance
1271182,Practical Film Financing: Finding & Pitching Investors,https://www.udemy.com/indiefilm-financing/,0,0,9,Beginner Level,1.0,Business Finance
1233302,Ratio Analysis for Financial Statements,https://www.udemy.com/ratio-analysis-financial-statements/,0,0,6,Beginner Level,2.0,Business Finance
1231958,60 Minutes to Fundamental Accounting Skills,https://www.udemy.com/60-minute-fundamental-accounting-skills/,0,0,9,Beginner Level,2.5,Business Finance
837322,Essentials of money value: Get a financial Life !,https://www.udemy.com/essentials-of-money-value/,0,0,20,All Levels,0.6166666666666667,Business Finance
1157298,Introduction to Forex Trading Business For Beginners,https://www.udemy.com/introduction-to-forex-trading-business-for-beginners/,0,0,27,Beginner Level,1.5,Business Finance
42645,"Backspreads, Diagonals and Butterflies - Advanced Strategies",https://www.udemy.com/calendars-diagonals-butterfly-spreads/,737,41,10,Expert Level,2.0,Business Finance
355622,Trade Forex 13 Patterns - Golden Ratios Secret Revealed,https://www.udemy.com/forex-13-patterns-trade-with-precision/,554,63,44,All Levels,4.0,Business Finance
514036,Crystal ball trading - foresee price with seasonal patterns,https://www.udemy.com/seasonality/,807,19,23,All Levels,6.0,Business Finance
45136,Weekly Options and study of Options expiration dynamics,https://www.udemy.com/weekly-options/,779,56,6,Expert Level,1.0,Business Finance
371574,Cost Accounting Basics (Professional Course Level),https://www.udemy.com/basics-of-cost-accounting/,1777,11,23,Beginner Level,1.0,Business Finance
915964,Learn to Reliably Invest In The Stock Market,https://www.udemy.com/become-a-stock-millionaire/,841,14,19,All Levels,0.6166666666666667,Business Finance
1209556,Hedge Fund Trading Systems Part Two - Stocks & ETFs,https://www.udemy.com/hedge-fund-trading-systems-two/,56,10,23,Expert Level,2.5,Business Finance
412856,Stock Market Option Trading: How Sell Options For Premium,https://www.udemy.com/make-a-steady-monthly-income-selling-stock-options/,1909,8,19,Intermediate Level,2.0,Business Finance
42651,Straddles and Strangles - Volatility moves in any direction,https://www.udemy.com/straddles-and-strangles/,775,54,11,Expert Level,1.5,Business Finance
294914,Debt Collection Management: Get Paid On Time EVERY TIME!,https://www.udemy.com/accounts-receivable-help/,1255,8,38,All Levels,3.0,Business Finance
219306,Learn about it,https://www.udemy.com/the-mysterious-camarilla-equation/,1193,24,27,All Levels,1.5,Business Finance
652768,Trading: Basics of Trading for Beginners,https://www.udemy.com/money-basics-of-trading-for-beginners/,1309,4,20,Beginner Level,1.5,Business Finance
42197,Options Spreads Bundle-  the heart of Options Trading,https://www.udemy.com/options-spreads-explained/,623,43,8,Intermediate Level,2.5,Business Finance
936298,Trade the News in Forex: EA Robot Included,https://www.udemy.com/tradethenews/,276,11,11,All Levels,0.5666666666666667,Business Finance
885443,Investment Portfolio Analysis with R,https://www.udemy.com/investment-portfolio-analysis-with-r/,314,38,37,All Levels,6.5,Business Finance
585208,Basics of Economics For Beginners A to Z - A Complete Course,https://www.udemy.com/basics-of-economics-for-absolute-beginners/,1942,5,24,Beginner Level,1.5,Business Finance
386922,Seeing the Big Picture: Understanding Financial Statements,https://www.udemy.com/seeing-the-big-picture-financial-statements-made-easy/,885,69,14,All Levels,0.7166666666666667,Business Finance
1023650,Financial Modeling for Professionals in 1 Day!,https://www.udemy.com/financial-modeling-for-professionals/,226,12,29,Intermediate Level,4.5,Business Finance
676764,Create Your Own Automated Stock Trading Robot In EXCEL!,https://www.udemy.com/automated-trading-excel/,461,45,44,All Levels,5.0,Business Finance
696342,FOREX: From Zero To Hero,https://www.udemy.com/forex-from-zero-to-hero/,152,27,26,All Levels,3.0,Business Finance
41145,Learn Call Options and Put Options - Introduction to Options,https://www.udemy.com/learn-options-trading-introduction-call-put-options/,1017,74,20,Beginner Level,3.0,Business Finance
145220,1. Principles of Simple Interest ,https://www.udemy.com/principles-of-simple-interest/,1074,6,13,All Levels,1.0,Business Finance
868686,Double Entry Bookkeeping,https://www.udemy.com/double-entry-bookkeeping/,440,17,10,Beginner Level,1.0,Business Finance
745110,MQL5 Tutorial Bootcamp,https://www.udemy.com/mql5-tutorial-bootcamp/,978,7,13,Beginner Level,0.5333333333333333,Business Finance
745832,Succeed at Options Even If You Don't Know Where to Start,https://www.udemy.com/succeed-at-options-even-if-you-dont-know-where-to-start/,36,1,12,All Levels,1.5,Business Finance
43778,"Buying, Selling, and Storing Precious Metal",https://www.udemy.com/got-gold-get-gold-buying-and-selling-precious-metal/,74,1,14,All Levels,1.0,Business Finance
19653,Accounting Skills for Managers,https://www.udemy.com/accounting-skills-for-managers/,78,3,10,Beginner Level,1.5,Business Finance
1013190,Analysis and Evaluation of Economic Feasibility of Projects,https://www.udemy.com/feasibility-study/,10,1,8,Intermediate Level,1.0,Business Finance
824034,Technical Analysis: Understanding Price Action,https://www.udemy.com/technical-analysis-understanding-price-action/,39,6,37,All Levels,3.0,Business Finance
370440,Bitcoin For Beginners,https://www.udemy.com/bitcoinforbeginners/,37,3,22,Beginner Level,4.0,Business Finance
312860,"IAS 16-Property,Plant and Equipment ",https://www.udemy.com/ias-16-propertyplant-and-equipment/,2166,38,20,All Levels,3.0,Business Finance
168358,Basel II,https://www.udemy.com/basel-ii/,78,6,57,All Levels,3.5,Business Finance
721746,Forex Trading Plan,https://www.udemy.com/forex-trading-plan/,21,3,24,All Levels,0.7,Business Finance
885342,Financial Modeling 101,https://www.udemy.com/financial-modeling-101/,1086,37,5,Beginner Level,0.6166666666666667,Business Finance
811416,Learn Financial Modeling from Scratch - Part1,https://www.udemy.com/learn-financial-modeling-part1/,7,4,29,All Levels,3.5,Business Finance
35131,Introduction to Small Business Accounting Training Tutorial,https://www.udemy.com/introduction-to-small-business-accounting-training-tutorial/,168,9,75,Beginner Level,3.5,Business Finance
570844,Learn Basic Concepts of Economics Step by Step - Complete,https://www.udemy.com/introduction-to-economics-for-beginners/,2801,6,25,All Levels,1.5,Business Finance
189996,Introduction to Digital Payments ,https://www.udemy.com/payments/,12217,351,17,Beginner Level,1.0,Business Finance
716828,The Beginner's Guide to the Futures and Options Trading,https://www.udemy.com/futures-options/,6185,138,20,All Levels,3.0,Business Finance
702138,Bitcoin Investing: The Complete Buy & Hold Strategy,https://www.udemy.com/bitcoin-investing/,477,70,41,All Levels,4.0,Business Finance
130298,Financial Modeling in Excel for Startups,https://www.udemy.com/financial-modeling-in-excel-for-startups/,1334,86,54,Beginner Level,6.0,Business Finance
709536,Learn to Trade Forex Naked Price Action Big Shadow Trade,https://www.udemy.com/learn-to-trade-forex-naked-price-action-big-shadow-trade/,5407,192,11,Intermediate Level,1.0,Business Finance
706942,Forex Trading For Beginners ,https://www.udemy.com/forex-trading-for-beginners-q/,9483,183,22,Beginner Level,2.0,Business Finance
297762,Build a Trading Comps Valuation Model,https://www.udemy.com/build-a-trading-comps-valuation-model/,1032,60,55,All Levels,7.0,Business Finance
614472,The Advanced Forex Course for Smart Traders,https://www.udemy.com/advanced-forex-course/,8236,144,25,All Levels,5.0,Business Finance
463834,Cost Accounting Overheads (Professional Course Level),https://www.udemy.com/overheads-in-cost-accounting/,2383,6,19,All Levels,2.5,Business Finance
934614,Beginners Guide to Stock Market Investing,https://www.udemy.com/beginners-guide-to-stock-market-investing/,3283,109,42,Beginner Level,2.5,Business Finance
430968,Financial Management Capital Market Instruments,https://www.udemy.com/capital-market-instruments/,2650,5,17,Beginner Level,1.0,Business Finance
305368,NPV and IRR Techniques for CA / CFA / CPA Exams,https://www.udemy.com/business-investment-decisions/,1551,5,55,Beginner Level,7.5,Business Finance
179446,Commercial Credit Analysis,https://www.udemy.com/commercial-credit-analysis/,545,48,42,All Levels,7.5,Business Finance
443502,Essential Finance For Managers,https://www.udemy.com/finance-for-managers/,663,10,79,All Levels,5.5,Business Finance
414246,Bitcoin for Accountants,https://www.udemy.com/bitcoin-for-accountants/,3519,102,6,Beginner Level,1.0,Business Finance
571506,ProTrader -  Advanced Technical Analysis,https://www.udemy.com/protrader-advanced-technical-analysis/,825,11,34,All Levels,2.0,Business Finance
1101382,Binary Options Masterclass,https://www.udemy.com/binary-options-masterclass/,70,11,16,All Levels,2.0,Business Finance
638966,188% Profit in 1Year - Forex ALGO Robot Trading no indicator,https://www.udemy.com/forex-robot-trading/,357,71,20,All Levels,2.0,Business Finance
757508,"Financial Accounting, its Cycle, Statements & Analysis",https://www.udemy.com/financial-accounting-in-360-minutes/,853,4,35,Beginner Level,5.0,Business Finance
180384,Yield Curve Dynamics,https://www.udemy.com/yield-curve-dynamics/,397,24,19,All Levels,3.0,Business Finance
812798,Value Investing and Stock Market Fundamentals,https://www.udemy.com/value-investing-and-stock-market-fundamentals/,74,8,17,Beginner Level,3.0,Business Finance
364206,Media Training for Financial Service Professionals,https://www.udemy.com/media-training-for-financial-service-professionals/,1254,2,64,All Levels,7.0,Business Finance
742142,Learn the Forex Naked Price Action Pogo Trade,https://www.udemy.com/learn-the-forex-naked-price-action-pogo-trade/,89,4,10,Intermediate Level,1.0,Business Finance
895030,Forex - Price action Reversal Strategy,https://www.udemy.com/forex-price-action-reversal-strategy/,38,6,16,All Levels,1.0,Business Finance
516168,Budget preparation for an EU project proposal,https://www.udemy.com/budget-preparation-for-an-eu-project-proposal/,18,4,5,Intermediate Level,1.0,Business Finance
612528,Corporate Finance and Alternative Investment for CFA L1,https://www.udemy.com/corporate-finance-and-alternative-investment-for-cfa-l1/,103,3,27,All Levels,4.5,Business Finance
597084,Don't Let Your Customers Run Your Business,https://www.udemy.com/dont-let-your-customers-run-your-business/,7,3,28,Intermediate Level,2.5,Business Finance
544556,Stock Trading: Insider Tips For Determining Market Direction,https://www.udemy.com/stock-trading-stock-market-direction/,104,1,11,All Levels,1.0,Business Finance
953490,TopTrader Academy - Complete Options Course,https://www.udemy.com/toptraderacademy-complete-options-course/,42,1,11,All Levels,3.0,Business Finance
221872,Working Capital Management for Entrepreneurs,https://www.udemy.com/working-capital-management-of-tata-motors-limited/,507,5,15,Expert Level,1.0,Business Finance
662318,Learn Quickbooks to maintain books properly,https://www.udemy.com/learn-quickbooks-to-maintain-books-properly/,241,5,26,Beginner Level,2.5,Business Finance
